Total Reviews,Product Url,ASIN,Title,Author,Format,Publication Date,Publisher
0,https://www.amazon.com/dp/1774636247,1774636247,Hospitality Marketing and Consumer Behavior (Advances in Hospitality and Tourism),Vinnie Jauhari,Kindle,"Mar 31, 2021",
3,https://www.amazon.com/dp/1954786085,1954786085,Change the Way You Communicate: Why You Should. How You Can.,Ken Haseley,Kindle,"Mar 30, 2021",
0,https://www.amazon.com/dp/B091F3MRMS,B091F3MRMS,"Notebook Social Worker Because Superhero Isn't An Official Job Title Working Cover Lined Journal: Work List, A Blank, Money, Planning, 6x9 inch, Journal, Goal, Over 100 Pages",Sydney Mcghee,Paperback,"Mar 28, 2021",
4,https://www.amazon.com/dp/0367534282,0367534282,Essentials of Communication Skill and Skill Enhancement,John O. Greene,Kindle,"Mar 17, 2021",
0,https://www.amazon.com/dp/1800886101,1800886101,Handbook of Research on Customer Engagement (Research Handbooks in Business and Management series),Linda D. Hollebeek,Hardcover,"Mar 9, 2021",
1,https://www.amazon.com/dp/0367373815,0367373815,"Communicating Construction: Insight, Experience and Best Practice",Liz Male,Kindle,"Mar 2, 2021",
3,https://www.amazon.com/dp/8397899812,8397899812,"Customer First, Value Next: The Executive Playbook for AI-Driven Omnichannel Personalization and Customer-Centric Growth",Mariusz Gromada,Paperback,"Dec 25, 2025",
0,https://www.amazon.com/dp/B0DJ1FB5RT,B0DJ1FB5RT,"CUSTOMER LOYALTY MANAGER: Journal, Notes, Ideas, Actions, Priorities, Checklists, Log | Tool for Daily Goal Setting Tracker Planner | Time Management ... Journal Office Book Gifts for Meetings",Just Visualize It,Paperback,"Sep 21, 2024",
1,https://www.amazon.com/dp/0367784777,0367784777,"Pet Loss, Grief, and Therapeutic Interventions: Practitioners Navigating the Human-Animal Bond (Explorations in Mental Health)",Lori Kogan,Kindle,"Mar 31, 2021",
0,https://www.amazon.com/dp/0367109239,0367109239,Group Therapy for High-Conflict Divorce: The ‘No Kids in the Middle’ Intervention Programme,Margreet Visser,Kindle,"Mar 31, 2021",
1,https://www.amazon.com/dp/1792364288,1792364288,Treasures for the Heart,Roxanne Eilers,Paperback,"Mar 31, 2021",
4,https://www.amazon.com/dp/1098362128,1098362128,"Shame, Fear And Sh!t: The Big Things That Make Us Play Small",Michael Strait,Kindle,"Mar 31, 2021",
2,https://www.amazon.com/dp/1498558232,1498558232,Medical Sexism,Jill Delston,Kindle,"Mar 29, 2021",
0,https://www.amazon.com/dp/B0GCK3KCNP,B0GCK3KCNP,"Stop Overthinking Your Life: A Simple Approach to Easing Worry and Finding Peace (CLEAR MIND, CLEAR LIFE)",Debra Elaine Cooper,Paperback,"Dec 25, 2025",
1,https://www.amazon.com/dp/B0CPGLG7S7,B0CPGLG7S7,The Complete Anti-Anxiety Guide: How to Manage Your Anxiety for a Happier Life,Future Publishing Ltd,Paperback,"Aug 16, 2023",
1,https://www.amazon.com/dp/1990334326,1990334326,Vegan Slow Cooker Recipes: Easy and Healthy Vegan Crock Pot Recipes (Delicious and Affordable Vegan Healthy Recipes Includes Meal Plan),Donald Hinds,Paperback,"Mar 31, 2021",
1,https://www.amazon.com/dp/177463712X,177463712X,Dairy Engineering (Innovations in Agricultural & Biological Engineering),Murlidhar Meghwal,Kindle,"Mar 31, 2021",
0,https://www.amazon.com/dp/B0923WGWBD,B0923WGWBD,My First Cookbook: Empty Recipe Book to Write In. Create Your Own Customized Cookbook,Bart Solo,Paperback,"Mar 31, 2021",
0,https://www.amazon.com/dp/B091NNVWTM,B091NNVWTM,"Coffee Tasting Journal: Coffee Log Journal with Chart Wheel to Rate Coffee Varieties, Great Gift for Coffee Lover, Coffee Lover's Notebook to Track Coffee",Azrusne Press Publishing,Paperback,"Mar 31, 2021",
1,https://www.amazon.com/dp/1990334350,1990334350,Vegan Slow Cooker Recipes: Vegan Quick and Easy Gluten Free Low Cholesterol Whole Foods Recipes (Easy High Protein Tasty Recipes for Fast Weight Loss),Theresa Veliz,Paperback,"Mar 31, 2021",
1,https://www.amazon.com/dp/1990334342,1990334342,"Vegan Slow Cooker Cookbook: Easy and Healthy Meals for Busy People (Amazing, Healthy, and Easy Vegan Slow Cooker Recipes for Everyone)",Stephanie Nowak,Paperback,"Mar 31, 2021",
1,https://www.amazon.com/dp/1990334334,1990334334,"Vegan Slow Cooker: The Vegan Slow Cooker Cookbook - Delicious, Savory Vegan Recipes (Vegan Diet Recipes That You Cant Live Without)",Robert Knotts,Paperback,"Mar 31, 2021",
2,https://www.amazon.com/dp/1802445641,1802445641,The Easy Keto Diet Cookbook For Beginners: Easy and Healthy Keto Diet Recipes for Health and Rapid Weight Loss,Frances Bass,Hardcover,"Mar 31, 2021",
0,https://www.amazon.com/dp/1667186736,1667186736,Drinking Otter Coloring Book,PaperLand Online Store,Paperback,"Mar 31, 2021",
2,https://www.amazon.com/dp/0367786869,0367786869,"Corporate Social Responsibility, Social Justice and the Global Food Supply Chain: Towards an Ethical Food Policy for Sustainable Supermarkets ... in Management, Organizations and Society)",Hillary Shaw,Kindle,"Mar 31, 2021",
2,https://www.amazon.com/dp/0367784491,0367784491,"Plant-Based Diets for Succulence and Sustainability (Routledge Studies in Food, Society and the Environment)",Kathleen May Kevany,Kindle,"Mar 31, 2021",
0,https://www.amazon.com/dp/0367779331,0367779331,Technology for Wine and Beer Production from Ipomoea batatas,Sandeep Kumar Panda,Kindle,"Mar 31, 2021",
1,https://www.amazon.com/dp/B091DYSCBQ,B091DYSCBQ,MEDITERRANEAN DIET COOKBOOK FOR BEGINNERS: Best Mediterranean Recipes You’ll Ever Need,Christine Mosley,Kindle,"Mar 30, 2021",
0,https://www.amazon.com/dp/9292624520,9292624520,Reaping the Benefits of Industry 4.0 through Skills Development in Indonesia,Asian Development Bank,Kindle,"Mar 30, 2021",
0,https://www.amazon.com/dp/B091J8KBND,B091J8KBND,The Best Asian Speculative Fiction 2018 (The Best Asian Short Stories),Rajat  Chaudhuri,Kindle,"Mar 31, 2021",
3,https://www.amazon.com/dp/1725294060,1725294060,Wise Church: Forming a Wisdom Culture in Your Local Church,Scot McKnight,Kindle,"Mar 31, 2021",
4,https://www.amazon.com/dp/1725296098,1725296098,Conversations with Benjamin: A Spirituality of Preaching that Heals,Martha Brune Rapp,Kindle,"Mar 31, 2021",
0,https://www.amazon.com/dp/1916156665,1916156665,John Dickson Batten Illustrations for Dante's Inferno,Peter Hainsworth,Paperback,"Mar 31, 2021",
1,https://www.amazon.com/dp/1662811535,1662811535,Through And In The Dark: So Much More Than Enough,Doris Speiginer Wheeler,Kindle,"Mar 31, 2021",
1,https://www.amazon.com/dp/B0GPLCLPJR,B0GPLCLPJR,What Is the Spiritual Life and How to Attune Oneself to It: Letters of Saint Theophan the Recluse (Orthodox Christian Publications),St. Theophan the Recluse,Paperback,"Feb 20, 2026",
0,https://www.amazon.com/dp/1138390267,1138390267,America After Vietnam (Routledge Revivals),Tai Sung An,Kindle,"Mar 31, 2021",
1,https://www.amazon.com/dp/1913833623,1913833623,"The Cost of Duty: A family’s reflection on the 9th Battalion Royal Australian Regiment’s service in Vietnam, 1968 – 1969, and of the impact that tour had on their lives.",Max Carmichael,Paperback,"Mar 30, 2021",
2,https://www.amazon.com/dp/1108401554,1108401554,“I Made Mistakes” (Cambridge Studies in US Foreign Relations),Aurélie Basha i Novosejt,Paperback,"Mar 11, 2021",
2,https://www.amazon.com/dp/1774634112,1774634112,Perovskite Solar Cells,Kunwu Fu,Kindle,"Mar 31, 2021",
0,https://www.amazon.com/dp/1990263038,1990263038,"Abolitionist Agroecology, Food Sovereignty and Pandemic Prevention",Maywa Montenegro de Wit,Paperback,"Mar 31, 2021",
0,https://www.amazon.com/dp/1774632276,1774632276,Operations Management,Rae Simons,Hardcover,"Mar 31, 2021",
5,https://www.amazon.com/dp/0367783150,0367783150,Introduction to Mathematical Oncology (Chapman & Hall/CRC Mathematical Biology Series),Yang Kuang,Hardcover,"Mar 31, 2021",
0,https://www.amazon.com/dp/1774634260,1774634260,Volatile Organic Compound Analysis in Biomedical Diagnosis Applications,Raquel Cumeras,Kindle,"Mar 31, 2021",
0,https://www.amazon.com/dp/177463192X,177463192X,Environmental Chemistry (Research Progress in Chemistry),Harold H. Trimm,Kindle,"Mar 31, 2021",
5,https://www.amazon.com/dp/1774636425,1774636425,Agricultural Drones,K. R. Krishna,Kindle,"Mar 31, 2021",
0,https://www.amazon.com/dp/1774632624,1774632624,Water Hammer Research,Kaveh Hariri Asli,Kindle,"Mar 31, 2021",
1,https://www.amazon.com/dp/1774632055,1774632055,Environmental Health,Theodore A. Myatt,Kindle,"Mar 31, 2021",
0,https://www.amazon.com/dp/1774630524,1774630524,State-of-the-Art Technologies in Food Science (Innovations in Agricultural & Biological Engineering),Murlidhar Meghwal,Kindle,"Mar 31, 2021",
2,https://www.amazon.com/dp/1774636549,1774636549,Sustainable Viticulture (Advances in Hospitality and Tourism),Claude Chapuis,Kindle,"Mar 31, 2021",
0,https://www.amazon.com/dp/1774631105,1774631105,"Plant Biotechnology, Volume 1",Bishun Deo Prasad,Kindle,"Mar 31, 2021",
0,https://www.amazon.com/dp/1774633930,1774633930,Applied Food Science and Engineering with Industrial Applications,Cristóbal Noé Aguilar,Kindle,"Mar 31, 2021",
0,https://www.amazon.com/dp/1774637103,1774637103,Sustainable Agriculture and Food Supply,Kimberly Etingoff,Kindle,"Mar 31, 2021",
2,https://www.amazon.com/dp/1774633108,1774633108,"A Functorial Model Theory: Newer Applications to Algebraic Topology, Descriptive Sets, and Computing Categories Topos",Cyrus F. Nourani,Kindle,"Mar 31, 2021",
